smiles,class_label,xrn
CSC1(C)OC(=O)[C@@]2(O1)[C@H](C)C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,NEG,5655527
COC(=O)c1c(C)c(C)c(OC(=O)c2c(C)c(C)c(O)c(CO)c2O)c(C)c1O,POS,5655557
CC(=O)SCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,NEG,5655567
CSC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,NEG,5655583
COc1ccc2c(OC)c(-c3ccccc3)c(=O)oc2c1C(c1ccccc1)c1ccccc1,POS,5655599
CC(=O)S[C@H]1CC(=O)C=C2[C@@H]3C[C@@H]3[C@H]3[C@@H]4[C@@H]5C[C@@H]5[C@@]5(CCC(=O)O5)[C@@]4(C)CC[C@@H]3[C@]21C,NEG,5655602
C#C[C@]1(OC(=O)CCCCC2CCC2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,NEG,5655629
CC(=O)O[C@@]12CO[C@H]3OCC[C@@H]([C@H](OC(=O)c4ccccc4)[C@H]1OC(=O)c1ccccc1)[C@H]32,NEG,5655643
CC(=O)OC12c3ccccc3C3C(C(=O)c4ccccc4)(c4ccccc41)C32C(=O)c1ccccc1,NEG,5655644
C=C(CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)OC,NEG,5655661
CC(=O)Oc1c(Cc2ccccc2)cc2c(=O)c(-c3ccccc3)coc2c1Cc1ccccc1,POS,5655730
CC1=CCC[C@@H](C)[C@]1(C)CC/C(C)=C/CC/C(C)=C/CS(=O)(=O)CCNc1nc(C)cc(C)n1,POS,5655760
CC(C)=CCC[C@]1(C)OC(=O)C23CC=C4C(=CC[C@H]5C(C)(C)[C@@H](O)CC[C@]45C)[C@]2(C)CC[C@@]31O,NEG,5655869
CC(=O)c1cc(C(c2ccccc2)c2ccccc2)c(O)c(C(c2ccccc2)c2ccccc2)c1O,NEG,5655870
OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)c1nn(-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,POS,5655894
C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C(=NOCC(=O)O)C[C@H]3[C@@H]1CC[C@@H]2O,POS,5655986
C[C@H]1O[C@@H](c2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)C[C@@H](O)[C@H]1O,POS,5656028
CC(=O)O[C@@H]1C(=O)O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1OS(=O)(=O)c1ccc(C)cc1,NEG,5656119
COC(=O)c1cc2c(c(=O)o1)NC(C(=O)OC)(C(=O)OCC(Cl)(Cl)Cl)C2,POS,5656129
C[C@@]12[C@@H](OC(=O)c3ccccc3)C[C@](C)(O)[C@](C)(/C=C/C3=CC(=O)OC3)[C@H]1CC[C@H]1O[C@]12C,NEG,5656233
COC(=O)C1=C[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](n2cc(F)c(=O)[nH]c2=O)O1,NEG,5656276
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@H](C)O[C@H](n2cc(C)c(=O)[nH]c2=O)[C@H]1OC(C)=O,NEG,5656368
CC(=O)OC12C(C(=O)c3ccccc3)=C(C(=O)c3ccccc3)C(c3ccccc31)c1ccccc12,POS,5656463
CCOC(=O)C(SC)[C@@H]1C[C@H]2c3[nH]c4ccccc4c3CCN2C=C1C(=O)OC,NEG,5656517
COc1ccc(-c2oc3c(C(C)c4ccc(O)cc4)c(O)cc(O)c3c(=O)c2OC)cc1,POS,5656639
COc1c(-c2ccccc2)oc2cc(O)c(C(c3ccccc3)c3ccccc3)c(O)c2c1=O,NEG,5656773
O=C(CCC(NC(=O)c1ccccc1)n1cc(F)c(=O)[nH]c1=O)OCc1ccccc1,NEG,5656844
COc1c(OC(C)=O)ccc2c1C(=O)[C@]1(C2)c2cc3c(cc2CCN1C)OCO3,POS,5656883
COC(=O)C(/C=C(\Oc1ccccc1)c1ccccc1)n1c(-c2ccccc2)nc2ccccc21,NEG,5656994
COc1cc2c(cc1OC)[C@@]1(C(=O)c3c(ccc(O)c3OC)[C@H]1OC)N(C)CC2,POS,5657144
C=C[C@@]1(C)CC[C@]2(C)c3cc(O)cc(C(=O)OCC(=O)c4ccc(Br)cc4)c3CC[C@H]2C1,NEG,5657145
CC(=O)Oc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1C(c1ccccc1)c1ccccc1,POS,5657154
CC(=O)O[C@]1(C(=O)CSC(C)=O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,NEG,5657160
C#C[C@]1(OC(=O)CCCCCCC2CCC2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,NEG,5657198
COC(=O)c1nc2c(N(C)C)ncnc2n1[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@H]21,POS,5657203
COC(=N)c1nc2c(N(C)C)ncnc2n1[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@H]21,POS,5657204
COc1cc(C2CC(=O)c3c(cc(OC)c(OC)c3OC)O2)c(OC)c(OC)c1OC,POS,5657263
CC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)c(C)c3c4c2[C@@H](C)CC[C@@H]4[C@@H](C)C[C@@H]3CC(C)C)OC[C@H]1O,POS,5657302
CC(O)CC(=O)O[C@H]1C[C@H]2CCN(C)[C@H]2[C@@H]2c3cc4c(cc3C(=O)O[C@H]21)OCO4,POS,5657331
COC(=O)[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)(CCC3=CC(=O)OC3=O)[C@H]1CCC1O[C@@]12C,NEG,5657382
C[C@@]1(O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)CCOC(=O)C1,POS,5657568
CCc1cc(OC)c2c(c1)c(=O)oc1c3cccc(OC(C)=O)c3c(OC(C)=O)cc12,POS,5657652
CC(=O)O[C@]1(C(=O)O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,NEG,5657751
CCCCCC(C)(/C=C/C1=CC[C@H](OC(C)OCC)[C@]1(C)CC#CCCCCOC(C)OCC)OC(C)OCC,NEG,5657782
O=c1c(-c2ccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,NEG,5657911
Cc1c(C(c2ccccc2)c2ccccc2)c(=O)oc2cc(O)c(C(c3ccccc3)c3ccccc3)cc12,POS,5657926
COc1ccc(Cc2nccc3cc4c(cc23)OCO4)c(OCc2ccccc2)c1OC,POS,5657970
CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C4=CS(=O)(=O)CCO4)CC[C@]32O)C1,NEG,5658021
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCCN[C@H]3C[C@H]21,NEG,5658064
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCCO[C@H]3C[C@H]21,NEG,5658066
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCCS[C@H]3C[C@H]21,NEG,5658093
CC(C)CSC(SCC(C)C)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]2OC3(CCCCC3)O[C@@H]21,NEG,5658127
CCOC(=O)/N=C(\N)Nc1c(C(N)=O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NEG,5658239
C/C=C1/CN2[C@H]3C[C@@H]1C(=O)[C@@H]2C[C@]31C(=O)Nc2c(OC)cc(OC)c(OC)c21,POS,5658438
O=C(/C=C/c1ccccc1)c1cc(Cc2ccccc2)c(OCc2ccccc2)c(Cc2ccccc2)c1O,POS,5658464
COc1cc(O)c2c(c1)Oc1c(O)cc(O)c(Oc3cc(O)cc(O)c3)c1O2,POS,5658500
COc1cc(O)cc2c1Oc1c(Oc3cc(O)cc(O)c3)c(O)cc(O)c1O2,POS,5658501
CCC(=O)/C(C)=C\C(C)C/C=C/C=C/C(CC)CCC1OC2(CCC(C)C(CC(C)O)O2)C(C)C(O)C1C,NEG,5658507
CCC1=CCCN(CCc2c(C(C)C(=O)OC)n(Cc3ccccc3)c3ccccc23)C1,POS,5658671
COC(=O)[C@H]1O[C@@H](Oc2ccncn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5658701
COC(=O)[C@H]1O[C@@H](Oc2ncccn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5658703
COC(=O)[C@H]1O[C@@H](Sc2ncccn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5658704
COc1ccc(OC)c2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3,POS,5658718
CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1cnc(C#N)c1NC(=O)c1ccc(C#N)cc1,NEG,5658899
COC(=O)[C@H]1O[C@@H](n2ccc(=S)nc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,POS,5658963
CCC(=O)O[C@]1(C(=O)O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,NEG,5658981
CC(=O)O[C@]1(C(=O)CSC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,NEG,5659073
CCC(=O)O[C@]1(C(=O)O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,NEG,5659077
CC(=O)O[C@]1(C(=O)CSC(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,NEG,5659080
O=C(c1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,POS,5659115
COc1c(-c2ccccc2)oc2c(Cc3ccccc3)c(O)c(Cc3ccccc3)c(O)c2c1=O,POS,5659127
CCOC(CCNC(=S)N[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)OCC,NEG,5659173
CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](n2ccc(=O)[nH]c2=O)O[C@H](CI)[C@H]1OC(C)=O,NEG,5659310
CCOC(=O)C1C(=O)C=C(c2ccc(OC)cc2O)CC1c1ccc2c(c1)OCO2,POS,5659359
CN1C(=O)C2CCc3c(c4ccccc4n3Cc3ccccc3)C2(Cc2ccccc2)C1=O,POS,5659417
CC(=O)Oc1cc2oc(C)cc(=O)c2c(OC(C)=O)c1C(c1ccccc1)c1ccccc1,POS,5659426
Cc1ccc(C(=O)Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@H]3OC(C)(C)O[C@H]32)cc1,NEG,5659451
CC(=O)OC[C@H]1O[C@@]2(CN(C)C(=S)N2c2ccccc2)[C@@H](OC(C)=O)[C@H]1OC(C)=O,NEG,5659452
O=C(O)COc1cc(O)c(C(=O)/C=C/c2ccc(Cl)c(O)c2)c(OCc2ccccc2)c1,POS,5659476
C#C[C@]1(OC(=O)C2CCC23CCCCC3)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,NEG,5659560
COC12C(C(=O)c3ccccc3)=C(C(=O)c3ccccc3)C(OC)(c3ccccc31)c1ccccc12,NEG,5659561
CCCCN(CCCC)C12C(=O)N(C)C(=O)N=C1N(C)c1cc(C)c(C)cc1N2CC,POS,5659579
COC(=O)c1ccc(-c2nn(-c3ccccc3)c(C(=O)c3ccccc3)c2C(=O)c2ccccc2)cc1,NEG,5659589
O=C(Cc1ccccc1)c1cc(Cc2ccccc2)c(OCc2ccccc2)c(Cc2ccccc2)c1O,NEG,5659595
CC(C)C[C@H](O)C[C@]1(C)OC(=O)C23CCC4=C(C(=O)C[C@H]5C(C)(C)[C@@H](O)CC[C@]45C)[C@]2(C)CC[C@@H]31,NEG,5659772
CCc1cc(OC)c(-c2cc(OC)c3c(OC)cccc3c2OC)c(C2=NC(C)(C)CO2)c1,POS,5659811
CC(=O)O[C@@H]1C[C@@]2(C)[C@H]([C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]31)[C@H](OC(C)=O)C[C@]2(O)C(C)=O,NEG,5659837
CCSC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,NEG,5659898
COC1=C[C@H]2[C@@H](C1=O)[C@]13OC(C)=N[C@H]1CCc1cc(OC)c(OC)c(OC)c1[C@@]23O,NEG,5659949
CCSC(=O)[C@@]1(OC(C)=O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,NEG,5660017
CCC(=O)O[C@]1(C(=O)SC)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,NEG,5660045
CCC(=O)O[C@]1(C(=O)SC)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,NEG,5660047
CC(=O)CC(O)Cc1oc2c(C(C)=O)c(OC(C)=O)c(C)c(OC(C)=O)c2c1C,NEG,5660084
COC(=O)C1=C[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](n2c(=O)[nH]cc(F)c2=O)O1,NEG,5660109
COC(=O)[C@H]1O[C@@H](n2cccnc2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,POS,5660409
COC(=O)[C@H]1O[C@@H](n2cccnc2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5660410
COC(=O)[C@H]1O[C@@H](n2cnccc2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5660416
CC(=O)c1ccc([C@H]2C[C@@]3(C)[C@]4(C=C[C@]3(O)[C@H](CO)C4)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,POS,5660473
COC(=O)[C@H]1O[C@@H](n2cnccc2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,NEG,5660475
COc1cc(O)c(-c2oc3c(OC)c(O)c(OC)c(OC)c3c(=O)c2O)cc1OC,POS,5660539
CCOC(=S)N1[C@@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@H](COC(N)=O)[C@]3(OC)[C@@H]21,POS,5660553
CC(C)=CCn1c2c(c3ccccc31)C[C@H]1C(=O)N3CCC[C@H]3C(=O)N1[C@H]2CC(C)C,NEG,5660638
COc1cc(-c2oc3c(OC)c4c(c(O)c3c(=O)c2OC)OCO4)cc(O)c1OC,POS,5660662
CC(=O)Nc1nc2c(ncn2CSC(COC(C)=O)COC(C)=O)c(=O)[nH]1,NEG,5660674
C/C=C1/CN2CC[C@@]34c5ccccc5N(C)[C@]35OC(OC)[C@@]4(OC(C)=O)[C@H]1CC25,NEG,5660702
COC(=O)/C=C/c1ccc(OC)c2c1[C@H](C(=O)OC)[C@@H](c1ccc(OC)c(OC)c1)O2,POS,5660708
COc1cc(OC)c(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC)cc1O,POS,5660755
COc1cc(O)c(-c2oc3c(OC)c(O)c(OC)c(O)c3c(=O)c2OC)cc1OC,NEG,5660760
CC(=O)O[C@]1(C(=O)CSC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@@]21C,NEG,5660906
CC(=O)Oc1cc2oc(C)c(C)c(=O)c2c(OC(C)=O)c1C(c1ccccc1)c1ccccc1,POS,5660914
C#C[C@]1(OC(=O)C2CC(CCCCCC)C2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,NEG,5661079
COc1cccc2c1C(=O)OC(C(CC(C)C)NC(=O)C(O)C(O)C(N)CC(=O)O)C2,POS,5661100
COc1c(OC(C)=O)cc(C2=Cc3ccc(OC(C)=O)cc3OC2)cc1OC(C)=O,POS,5661168
CC(=O)Oc1cc2c(c(O)c1C(c1ccccc1)c1ccccc1)C(=O)CC(c1ccccc1)O2,NEG,5661189
COC1(OC)C=CC(C2C=CC(OC)(OC)C(OC)(OC)C(=O)C2)CC(=O)C1(OC)OC,NEG,5661337
CC(C)(O)[C@@H]1Cc2c(cc3oc(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(=O)c3c2O)O1,POS,5661424
C#C[C@]1(OC(=O)CCCCCCC2CCC2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,NEG,5661496
COc1cc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)ccc1O,NEG,5661551
CC[C@]12CCCN3CC[C@@]4(c5ccccc5N[C@]45NC(=O)O[C@]5(C(=O)OC)C1)[C@@H]32,POS,5661665
CO[C@@]1(C)[C@H](O)CC[C@H]2[C@@]1(C)[C@@H](OC(=O)c1ccccc1)C[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1,NEG,5661666
CC(=O)OC[C@H]1O[C@@H](n2cccc(OC(C)=O)c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,POS,5661719
CC(=O)OC1=CC2=CC[C@H]3[C@@H]4[C@@H](OC(C)=O)C[C@H](C(C)=O)[C@@]4(C)CC(=O)[C@@H]3[C@@]2(C)CC1,NEG,5661840
COC12c3ccccc3C3(OC)C(C(=O)c4ccccc4)(c4ccccc41)C23C(=O)c1ccccc1,NEG,5662141
CC(=O)Oc1cc(O)c2c(c1C(c1ccccc1)c1ccccc1)OC(c1ccccc1)CC2=O,NEG,5662431
COC(=O)/C=C(\Nc1cccc2cccc(N/C(=C\C(=O)OC)C(=O)OC)c12)C(=O)OC,POS,5662476
CN(C)c1cc2c(N(C)C)cc1CCCc1cc(=C(C#N)C#N)c(cc1=C(C#N)C#N)CCC2,NEG,5662539
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SCCC(=O)NCC(=O)OC)[C@@H](O)CCCC(=O)OC,POS,5662609
CCOC(=O)C1=CC(C(=O)OC)=C(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)OCC1,POS,5662742
COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)cc1OC,NEG,5662999
COc1cc(OC(C)=O)cc2c1C(=O)C(Cc1ccc(OC(C)=O)cc1)(OC(C)=O)O2,POS,5663000
CCO[C@@]1(C)[C@H](O)CC[C@H]2[C@@]1(C)[C@@H](OC(=O)c1ccccc1)C[C@](C)(O)[C@]2(C)/C=C/C1=CC(=O)OC1,NEG,5663036
Cc1ccc(S(=O)(=O)OCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@H]2[C@H](C)COS(=O)(=O)c2ccc(C)cc2)cc1,NEG,5663101
CCOC(=O)C1C(=O)C=C(c2ccc(OC)cc2O)CC1c1ccc(OC)c(OC)c1,POS,5663112
CCC1=CC2CC(C(=O)OC)c3c(c4ccccc4n3Cc3ccccc3)CCN(C1)C2,NEG,5663133
CCOc1c(OC(C)=O)ccc2c1C(=O)[C@]1(C2)c2cc(OC)c(OC)cc2CCN1C,POS,5663158
COc1cc(OC)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,POS,5663174
COc1cc2c(cc1OC)[C@@]1(C(=O)c3c(ccc(O)c3OC)[C@H]1OC(C)=O)N(C)CC2,POS,5663211
COc1c(O)ccc2c1C(=O)[C@@]1(c3cc4c(cc3CCN1C)OCO4)[C@@H]2OC(C)=O,POS,5663301
CC(=O)OCC(C=NN(C(C)=O)c1c(C(C)=O)c(=O)n(C)c(=O)n1C)OC(C)=O,NEG,5663341
O=C(/C=C/c1ccccc1)c1cc(Cc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1O,POS,5663400
CC(=O)c1c(O)c(C(c2ccccc2)c2ccccc2)c(O)c(C(c2ccccc2)c2ccccc2)c1O,NEG,5663429
COc1cc(OC)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(OC)cc2O3)c1,POS,5663492
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CC[S@](=O)[C@H]3C[C@H]21,NEG,5663502
CCOC(=O)SCc1c2c(n3c1[C@H](SC(=O)OCC)[C@@H](N)C3)C(=O)C(C)=C(N)C2=O,POS,5663519
CCOC(=O)N[C@@H]1Cn2c3c(c(CSC(=O)OCC)c2[C@@H]1S)C(=O)C(N)=C(C)C3=O,POS,5663520
CCOC(=S)N[C@@H]1Cn2c3c(c(CSC(=S)OCC)c2[C@@H]1S)C(=O)C(N)=C(C)C3=O,POS,5663522
CCOC(=O)N[C@@H]1Cn2c3c(c(CS)c2[C@@H]1SC(=O)OCC)C(=O)C(N)=C(C)C3=O,POS,5663523
COC(=O)C1=CC2=CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]2C1(SC)C(=O)OC,POS,5663615
CC(=O)O[C@@H]1CO[C@@H](Oc2c(O)c(C)c3c4c2[C@@H](C)CC[C@@H]4[C@@H](C)C[C@@H]3C=C(C)C)[C@H](O)[C@H]1O,POS,5663658
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,POS,5663683
CN(C)c1ncnc2c1nc(S(C)(=O)=O)n2[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@H]21,POS,5663700
COC1=CC(=O)O[C@]2(/C=C/c3ccccc3)[C@H]1[C@H](c1ccccc1)[C@H]2c1cc(OC)cc(=O)o1,POS,5663772
O=C(/C=C(\C(=O)c1ccccc1)n1c(-c2ccccc2)nc2c3ccccc3c3ccccc3c21)c1ccccc1,NEG,5664016
CC(=O)OC1=C(CC2=C(OC(C)=O)CC3(CCCCC3)CC2=O)C(=O)CC2(CCCCC2)C1,NEG,5664021
C=C1C(=O)[C@]23C[C@H]1C[C@@H](OC(C)=O)[C@H]2[C@]12CCC[C@@](C)(COC(C)=O)[C@H]1[C@H](O)[C@@]3(O)OC2,NEG,5664063
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccccc2)oc2cc(O)cc(O)c12,POS,5664161
CC(=O)O[C@@H]1[C@@H]2[C@](C)(C=CC(=O)[C@@]2(C)O)[C@H](OC(C)=O)CC/C(C)=C\[C@@H]2OC(=O)[C@H](C)[C@]21O,NEG,5664164
COc1cc(-c2oc3c(OC)c(OC)c(OC)c(O)c3c(=O)c2OC)cc2c1OCO2,POS,5664301
CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@]3(O)[C@]14CO[C@]3(CO)[C@@H](O)[C@H](O)[C@H]24,NEG,5664336
Cc1cc(=O)c2cc(C(c3ccccc3)c3ccccc3)c(O)c(C(c3ccccc3)c3ccccc3)c2o1,POS,5664365
COc1c(O)cc(C2CCc3ccc(O)cc3O2)cc1OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NEG,5664400
Cc1c(C(c2ccccc2)c2ccccc2)c(=O)oc2c(C(c3ccccc3)c3ccccc3)c(O)ccc12,POS,5664407
COc1cc(-c2oc3c(OC)c4c(c(OC)c3c(=O)c2OC)OCO4)cc(O)c1OC,POS,5664578
C#C[C@]1(OC(=O)C(C)(C)CCC(=O)OC(C)C)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,NEG,5664673
C#C[C@]1(OC(=O)C(C)(C)Oc2ccc(Cl)cc2)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,NEG,5664675
COc1ccc2c(c1OC)[C@@H]1OC(=O)N3CCc4cc5c(cc4[C@@]13C2=O)OCO5,POS,5664707
COC(=O)/C=C/C1=CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@H]1C(SC)C(=O)OC,POS,5664772
COC(=O)CC(=O)COc1cc(O)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,NEG,5664822
CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(C)c(C)oc2c1C(c1ccccc1)c1ccccc1,POS,5664857
CCOC(=O)N(C)[C@H]1Cn2c3c(c(C=O)c2[C@@H]1OC(C)=O)C(=O)C(OC)=C(C)C3=O,POS,5664867
CC(=O)Nc1nc2c(ncn2CS(=O)C(COC(C)=O)COC(C)=O)c(=O)[nH]1,NEG,5665031
CCC1=CC2CC(C(=O)OC)=C3N(Cc4ccccc4)c4ccccc4C34CCN(C1)C24,POS,5665184
COc1cc(-c2oc3c(OC)c4c(c(OC)c3c(=O)c2OC)OCO4)cc(OC)c1OC,POS,5665214
CCOc1c(O)ccc2c1C(=O)[C@@]1(c3cc(OC)c(OC)cc3CCN1C)[C@@H]2OCC,POS,5665222
COc1cc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc2c1OCO2,POS,5665247
CCC1=CC2CN3CCc4c(n(Cc5ccccc5)c5ccccc45)C(C(=O)OC)(C2)C13,POS,5665355
COc1cc(=O)oc([C@H]2[C@H](c3ccccc3)[C@H](c3cc(OC)cc(=O)o3)[C@H]2c2ccccc2)c1,NEG,5665470
Nc1ncnc2c1ncn2CC(O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1,NEG,5665503
O=c1c2nc(-c3ccccc3)c(-c3ccccc3)nc2nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O2,POS,5665538
CCCc1c(C(=O)OC)c(OC)cc2cc3c(c(O)c12)C(=O)C(C)(CCC(C)=O)C(=O)C3(C)C,POS,5665617
O=C(CCC(NC(=O)OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O)OCc1ccccc1,NEG,5665630
COC/C=C1\CN2[C@H]3C[C@@H]1[C@@H]1COC4=Nc5c(OC)cc(OC)c(OC)c5[C@@]43C[C@@H]12,POS,5665674
CC1(C)O[C@@H]2[C@H](O1)[C@@H](COC(=O)c1ccccc1)O[C@H]2n1ccc(=O)n(C(=O)c2ccccc2)c1=O,NEG,5665708
