smiles,xrn
[H][C@@]12O[C@]1(C)[C@@H](C)[C@@]1([H])[C@H](CC3=CNC4=C3C=CC=C4)NC(=O)[C@]11C(=O)\C=C\C(=O)[C@H](OC(C)=O)\C(C)=C\[C@@H](C)C\C=C\[C@@]21[H],5788725
[H][C@](COC(C)=O)(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]([H])(OC(C)=O)[C@H]1C=NN(C(C)=O)C2=C1C(=O)N(C)C(=O)N2C,5788726
OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=CC(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)C=C3O2)[C@H](O)[C@H](O)[C@@H]1O,5788813
[H][C@@]12C[C@]3(O[C@H](C)C(C)(C)C3=O)[C@@H](OC(C)=O)[C@@]1(C[C@@]13S[C@@](COC(C)=O)(N(C)C1=O)C(=O)N23)OC(C)=O,5788879
[H][C@](C)(CC)[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](CC2=CC=CC=C2)N(C)C(=O)[C@@H]2CCCN2C(=O)C2=CC=CC=C2NC1=O,5788889
CCOC(=O)C1=CC2=C(OC1=O)N=CN=C2O,5793679
[H][C@@]12NN(C)C3=NC4=C(N=CN=C4N)N3[C@]1([H])O[C@H](CO)[C@H]2O,5795732
[H][C@@]12O[C@H](CO)[C@@H](O)C1=NN(C)C1=NC3=C(N=CN=C3N)N21,5795966
[H][C@]12C[C@]3([H])C(C(=O)OC)[C@@]45C[C@H](O[C@@]14NC1=CC=CC=C51)N2C\C3=C\C,5804093
O=CSCCSC=O,5805331
[H][C@@]12CC[C@]3(CCC[C@@H](C)[C@]3(C)C1)C[C@]2(C)O,5806587
CO[C@H]1C=CC=C[C@H]1OC,5807240
[H][C@@]12CC[C@]3([H])[C@@]([H])(CC[C@]13[H])C2=CBr,5807303
N[C@H]1C=C[C@H](O)[C@@H](O)[C@@H]1O,5807344
CC1(O)C=CC2=CC=CC=C2C1=O,5807917
CN1C=NC2=C1C(=O)C=CC=C2,5808437
CC1=CC=C2C(=CC3=C2C(=O)C=C3)C=C1,5808580
CC(=O)C1=CC2=C(CCN2)C=C1,5808683
OC1=C2SSC=C2SC1=O,5808763
CC1=CC2=C(C1=O)C1=CC=CC=CC1=C2,5808836
O=C\C=C1/NCCC2=CC=CC=C12,5809170
CC1=CC=C2C(=CC3=C2C(=O)CC3)C=C1,5809471
CN1C(C=O)=CN=C1C1=CC=CC=C1,5809841
COC(OC)C1=CC=CC(Br)=N1,5809918
CC1CC2=C(C1=O)C1=CC=CC=CC1=C2,5809954
CC(=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,5810398
COC1=C2C=CC(C)(O)C(=O)C2=CC=C1,5810580
CC[C@@]1(CC=CC(=O)C1=C)C(=O)OC,5810739
CC(=O)C1=CC2=C(CCCN2)C=C1,5810779
C1=C2N=CC=CN2N=C1C1=CC=CC=C1,5810782
CC(=O)OC1=C(O)C=CC=C1C(C)=O,5811085
[H][C@]12O[C@@]1([H])C(=O)C(=C[C@@H]2O)C#CC(C)=C,5811242
NC1=NC2=C(C=NN2)C(Cl)=N1,5811294
CC(O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,5811475
CC1=NC=CC2=C1C(=O)C(N)=C(C)C2=O,5811530
CC(C)\C=C\C=C\C=C\C(O)=C\C(=O)C(Cl)(Cl)Cl,5811740
C#C\C(C#CC1=CC=CC=C1)=C(\C#C)C#CC1=CC=CC=C1,5811934
OC1=CC=C(C=C1)C1=NSNC1=O,5812057
CCC1(O)C(=O)C=CC2=C(OC)C=CC=C12,5812295
CC(=O)C1=CC2=C(CCCCN2)C=C1,5812329
NC1=CN=C(C=N1)C1=CC=C2C=CC=CC2=C1,5812635
COC1=CC(OC(=O)\C=C\C)=CC(OC)=C1,5812914
COC1=C(C)C(=O)C=C(O1)\C(C)=C\C(C)=C\C,5812947
C\C=C\C1=C2C(=O)C(C)(O)OC2=C(O)C=C1,5813558
CC1=CN2C(=N1)N=C1C2=CC=CC=C1N,5813594
CC\C=C(C)\C=C(C)\C1=CC(=O)C(C)=C(OC)O1,5813639
CSCC1(O)N(C)C(=O)C2=CC=CC=C12,5813648
CC(=O)C1=CC2=C(CCCCCN2)C=C1,5813763
CC1(C)N2C3=CC4=CC=CC=C(C=C2C=CC=C3)N14,5813772
C[C@H]1C=CCC2=CC3=C(C(C)=CO3)C(C)=C12,5813834
[H][C@@]12CC[C@@](C)(CN(C1)\N=N\C1=CC=CC=C1)C2(C)C,5814052
NC1=NC(=O)N(CC[C@H](O)CCO)C=C1,5814156
CC(=O)NC1=C2SSC=C2SC1=O,5814169
C[C@@H]1OC(=O)C2=C(O)C(CO)=CC=C2[C@H]1C,5814244
COC(=O)C1=C2C=CC=CC=C2C2=C1C=C\C\2=C(\C)C,5814362
C\C(C)=C/CCC1(C)CC(=O)C2=C(O1)C=C(O)C=C2,5814388
COC1=C(C)C(=O)OC(=C1)\C(C)=C\C(C)=C\C,5814429
COC(=O)[C@H](CC(C)C)N(C)C(=O)\C=C\CC(C)C,5814459
C1N2C3=CC4=CC=CC=C(C=C2C=CC=C3)N14,5814489
OC1=CC=C(O)C(=C1)C1=CC(CC=C)=C(O)C=C1,5814536
CC1=NC(O)(C2=C1C=CC=C2)C1=CC=NC=C1,5814595
CN1C2=C(N=C1C1=CC=CC=C1)C(=O)C=CC=C2,5814597
CC1CC(=O)C2=C(O)C=C(OCC=C)C=C2O1,5814871
CCCCCOC1=C(N)C(N)=NC(N)=N1,5814894
O=C1NCCC2=CNC3=C2C(=CC=C3)C1=O,5814902
COC(=O)C1=C2C=CC=CC=C2C2=C1C=C(C)C2=O,5815142
CCOC(=O)C1=C2C=CC(C)=CC=C2C2=C1CCC2,5815254
FC(F)(F)C1=CC=CC(=C1)C1=CC(=O)OC1,5815378
COC1=C2C(=O)CC(C)OC2=CC(OCC=C)=C1,5815423
CCCCCOC1=NC(N)=NC2=C1N=CC=N2,5815545
CN1C2=CC=CC=C1\C=C1\C=CC=C\C(N1C)=C\2,5815681
COC(=O)C1=C2C=CC=CC=C2C2=C1CC(C)C2,5815786
OC1=CC=C(O)C(=C1)C1=CC(CC=C)=CC=C1O,5815830
FC(F)(F)C1=NC2=NC=CC=C2NC1=O,5816129
FC(F)(F)C1=NC2=CC=CN=C2NC1=O,5816134
OC(=O)C1=CC2=C(C=CO2)N1CC1=CC=CC=C1,5816178
C1CN2C3=CC=CC=C2C=C2C=CC=CC(=C3)N12,5816258
CCOC1=C(C)C(=O)C2=CC(=O)N(C)C=C2C1=O,5816355
CC(=O)OC1=CC=CC=C1C(=O)C1=CC=C(O)C=C1,5816371
COC1=CC=C(C=C1)C1=NC=C(NC(C)=O)N=C1,5816395
COC(=O)C1=C2C=CC=CC=C2C2=C1CCC2C,5816469
CC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC(O)=C1,5816513
COC1=CC(O)=C2C(=O)CC(C)OC2=C1CCO,5816552
COC1=CC(OCC=C)=C2C(=O)CC(C)OC2=C1,5816691
FC(F)(F)C1(F)NC2=CC=CN=C2NC1=O,5816810
CCOC(=O)C1=C(C)OC(\C=C\C(=O)OC)=C1,5816944
COC(=O)C1=C2C=CC=CC=C2C2=C1CC=C2C(C)C,5816989
CC1CC(=O)C2=C(O)C=C(OC(C)=O)C=C2O1,5817014
CCN1C2=C(N=C1C1=CC=CC=C1)C(=O)C=CC=C2,5817051
CC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,5817203
CC12C3CC(C=C3)C1C1=C(C2=O)C2=CC=CC=CC2=C1,5817222
COC1=C2C(=O)CC(C)OC2=C(CC=C)C(O)=C1,5817293
NC1=CN=C2C(=O)C3=CC=CC=C3C3=NC=CC1=C23,5817305
COC1=CC(O)=C2C(=O)CC(C)OC2=C1CC=C,5817321
COC1=C(CC=C)C(O)=C2C(=O)CC(C)OC2=C1,5817326
CC(=O)NC1=CN=C(C=N1)C1=CC=C2C=CC=CC2=C1,5817360
CC(=O)NC1=C2N=C(N=C2C=CC=C1)C1=CC=CC=C1,5817473
CC1=C(C)C=C2N=C(C(=O)NC2=C1)C(F)(F)F,5817517
CO[C@H](CO)[C@@H](O)CCN1C=CC(N)=NC1=O,5817523
CN1CCC2=C3C1CC=CN3C1=CC=CC=C21,5817562
COC(=O)C1=C2SC(=O)C(Br)=C2SS1,5817619
COC(=O)C1=C2SC(=O)C(O)=C2SS1,5817624
COC(=O)C1=C2SC(=O)C(N)=C2SS1,5817634
OC1=CC=C(\C=C\C=O)C=C1C1=CC(CC=C)=C(O)C=C1,5817644
CCOC(=O)\C=C\C1=CC(C(=O)OCC)=C(C)O1,5817664
CCCCCOC1=NC(N)=NC2=C1N=C(Cl)C=N2,5817687
OC1=C(Cl)C(=O)N2C3=C(C=CC=C3)C=CC2=C1Cl,5817722
COC(=O)C1=C2C=CC=CC=C2C2=C1CC(C)C2=O,5817735
C1CN2C3=CC=CC=C2\C=C2\C=CC=C\C(N2C1)=C\3,5817744
CN(C)C(=O)\C=C\CCCC1=CNC2=CC=CC=C12,5817832
[H][C@@]12CCC3=C(C=CC(=C3)C(C)C)[C@@]1(C)C[C@@H](O)CC2(C)C,5817923
O=C1CCCC2=C(C3=C(C=CC=C3)N12)C1=CC=CC=C1,5817953
COC1=CC=CC2=C1C(=O)O[C@@H](C2)[C@H](O)CC(C)C,5818003
OC1=C(O)C=C(\C=C\C(=O)OCC2=CC=CC=C2)C=C1,5818006
NC1=CC=CC=C2N3C=C(N=C3N=C12)C1=CC=CC=C1,5818182
FC(F)(F)C(F)(F)C1=NC2=CC=CN=C2N1,5818293
ClCCCCN1C2=C(OC3=C1C=CC=C3)C=CC=C2,5818325
CCOC(=O)C1=C2C=CC(C)=CC=C2C2=C1CCC2=O,5818386
C\C=C\[C@@H]1C=CC(=O)C(O)[C@@]11C(=O)OC(=C)C1=O,5818399
CC1=C2CC(CO)(CO)OCN2C(=O)NC1=O,5818572
NC1=NC=NC2=C1N=CN2CC[C@H](O)CCO,5818630
CC(=O)N1CCCCCC2=C1C=C(C=C2)C(C)=O,5818883
CC1=CC=C2C(=CC3=C2C(=O)C2C4CC(C=C4)C32)C=C1,5818930
CC(=O)NC1=NC2=C(NC(C)=O)C=CC=CC2=N1,5818952
CCOC(=O)C1=C(CCl)OC(\C=C\C(=O)OC)=C1,5818983
CC1=NC2=CC(Cl)=C(Cl)C=C2N=C1C(F)(F)F,5819018
CCOC(=O)C(\C)=C1SCC(C)C(=N\1)C(=O)OC,5819102
O=C1SC2=CSSC2=C1NCC1=CC=CC=C1,5819185
CN(C)C(=O)C(Cl)CCCC1=CNC2=CC=CC=C12,5819327
CCOC1=CC=C(C=C1)C1=NN2C=NN=C2SC1,5819393
NC1=NC2=C(NC(=O)C3=CC=CC=C3)C=CC=CC2=N1,5819394
CC(C)C1=C/C=C(C)/CC[C@H]2O[C@]2(C)CC[C@@H]2O[C@@]2(C)CC\1,5819621
COC1=CC(O)=C2C(=O)CC(C)OC2=C1CC(O)CO,5819630
COC1=C(CC(O)CO)C(O)=C2C(=O)CC(C)OC2=C1,5819631
CC(C)C1=C/C=C(C)/CCC(=O)C(C)CCC(O)C(C)(O)CC\1,5819646
[H][C@@]12CC[C@@](C)(O1)[C@@H](O)CC\C(C)=C\C=C(/CC[C@@]2(C)O)C(C)C,5819673
CC(C)C1=C/C=C(C)/CCC2OC(CCC2(C)O)C(C)(O)CC\1,5819678
CCOC1=C2SSC(C(=O)OC)=C2SC1=O,5819821
COC(=O)C1=C2SC(=O)C(C(C)=O)=C2SS1,5819822
CO[C@H](CO)[C@@H](O)CCN1C=C(C)C(=O)NC1=O,5819940
CNC(=O)N1CCCC2=C1C=CC(=C2)C(C)=O,5819947
COC1=NC=CN2C(O)=C(N=C12)C1=CC=CC=C1,5819965
CC(=O)CN1C(=NC2=C1C=CC=CC2=O)C1=CC=CC=C1,5819977
CC1=C(O)N2C=CC=C(OCC3=CC=CC=C3)C2=N1,5820018
CN(C)C(=O)C(Cl)CCCCC1=CNC2=CC=CC=C12,5820044
CNC(=O)N1CCCC2=C1C=C(C=C2)C(C)=O,5820190
O=C(NC1=NC(=O)NC=C1)OCC1=CC=CC=C1,5820235
OC[C@@H]1CC2=CNC3=C2C(CC(=O)N1)=CC=C3,5820248
CNC(=O)N1CCCCC2=C1C=CC(=C2)C(C)=O,5820449
NC1=NC2=C(N=CN2CC[C@H](O)CCO)C(O)=N1,5820601
CN(C)C(=O)C1CCCCC2=CNC3=C2C1=CC=C3,5820606
COC1=CC=C(C=C1)C(=C(/C#N)C#N)\N=C1/CCCN1C,5820640
OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC(=C1)C1=CC=CC=C1,5820750
[H][C@]12COC(C(=O)N1)C1=CC=CC3=C1C(C2)=CN3,5820999
COC1=CC=CC2=C1N(C)C1=C(CC(O1)C(C)=C)C2=O,5821171
BrC1=C2\C=C3\C=CC=C\C4=C\C(=CC=C1)N2CCCN34,5821294
CSC1=NC=CC2=C1N=CN2[C@@H]1O[C@H](CO)C=C1,5821296
[H][C@]12CC(=O)C=C3O[C@]4(C)CC(=O)[C@]13[C@@]([H])(CC4)C2(C)C,5821299
C1CCN2C3=CC=CC=C2\C=C2\C=CC=C\C(N2CC1)=C\3,5821404
[H][C@@]12OC(=O)C(=C)[C@]1(O)CC[C@@]1(C)CCC(=O)C(C)=C21,5821766
CN(C)C1=C(N(C)C)C(C=O)=C2N1CCC1=CC=CC=C21,5821798
NC1=CC=CC=C2N3C=C(N=C3N=C12)C1=CC=C(Cl)C=C1,5821850
OC1=C(O)C=C2C(=O)C3=C(OC2=C1)C(O)=C(O)C=C3,5821863
CC(=O)OC1=CC(=CC=C1)C(=O)OC1=CC=CC=C1C(C)=O,5821937
OC1=CC2=C(C=C1O)C(=O)C1=CC(O)=C(O)C=C1O2,5821980
CCOC(=O)C(\C)=C1SCC(C)C(=N\1)C(=O)OCC,5822011
OCC(O)CC1=CC=C(O)C(=C1)C1=CC(CC=C)=C(O)C=C1,5822183
COC(=O)[C@@H]1CC2=C(CC(=O)N1)NC1=C2C=CC=C1,5822208
C[C@@]1(O)[C@@H](COC1=O)OC(=O)\C=C\C1=CC(O)=C(O)C=C1,5822237
CCC\C=C/CCCCCCCC\C=C\C=C\C(=O)N1CCCCC1,5822263
COC(=O)C1=C2SSC(C(=O)OC)=C2SS1,5822553
CCOC(=O)C(\CC)=C1SCC(C)C(=N\1)C(=O)OCC,5822563
COC1(OC)C2=CC=CC3=C2C(CCNC1=O)=CN3,5822565
C1CCCN2C3=C\C4=CC=CC=C(N4CC1)\C=C2\C=CC=C\3,5822715
COC(=O)C1=C2SC(=O)C(C(C)=NO)=C2SS1,5822838
COC1=C2C(O)=C(C(=O)OC2=CC=C1)C1=CC=C(C)C=C1,5822885
[H][C@@]12CCC[C@@](CCCCC)(C#N)N1[C@@H](CO2)C1=CC=CC=C1,5822898
O=C1NC2CC3=CNC4=C3C(=CC=C4)C1OC2=O,5822908
COC1=CC=C(C=C1)C1=CN2C(=N1)N=C1C2=CC=CC=C1N,5823007
NC1=CC(=CC=C1)C1=CN(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,5823056
CSC1=NN([C@H]2C[C@H](O)[C@@H](CO)O2)C(N)=C1C#N,5823273
CNC(=O)N1CCCCCC2=C1C=C(C=C2)C(C)=O,5823335
COC1=C2N(N=NC2=NC=N1)[C@H]1CO[C@H](CO)C1,5823358
COC1=C2N(N=NC2=NC=N1)[C@H]1CC[C@@H](CO)O1,5823359
O=C(NC1=C2N=C(N=C2C=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,5823417
CSC1=NC=CC2=C1N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)O1,5823428
NC1=NC(F)=NC2=C1N=CN2[C@H]1CC[C@@H](CO)O1,5823441
OCC(O)CC1=CC=C(O)C(=C1)C1=CC(CC=C)=CC=C1O,5823442
CSC1=NC=CC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,5823454
CCOC(=O)C1=C2SSC(C(=O)OC)=C2SC1=O,5823477
[H][C@]12CN(C(=O)C3=CC=CC=C3)[C@]([H])(CN1C(=O)C1=CC=CC=C1)C2,5823536
CO[C@H](CO)[C@@H](O)CCN1C=NC2=C1N=CN=C2N,5823572
COC(=O)C1=C(O)C2=C(C=C1O)C(=O)C1=C(C=CC=C1)C2=O,5823682
COC1=CC=C(O)C=C1CCCCC1=CC(OC)=C(OC)C=C1,5823722
[H][C@@](CO)(CC1=CNC2=C1C=CC=C2)NC(=O)C(Cl)Cl,5823726
O=C(C1=CC=CC=C1)C1=CN(CC2=CC=CC=C2)C(=O)C2=CC=CC=C12,5823741
COC(=O)C1=C2SC(=O)C(NC(C)=O)=C2SS1,5823791
CCOC(=O)C(=CC1=CC=C(OC2=CC=CC=C2)O1)C(C)=O,5824001
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(=O)CCl)C(=O)OC,5824011
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(=O)CBr)C(=O)OC,5824012
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(=O)CI)C(=O)OC,5824013
COC(=O)C1=C2C=CC=CC=C2C2=C1C(Br)C(C)(Br)C2=O,5824041
COC(=O)[C@@H]1CC2=CNC3=C2C(=CC=C3)C(=O)C(=O)N1,5824047
C1CCCN2C3=CC=CC=C2\C=C2\C=CC=C\C(N2CCC1)=C\3,5824069
COC1=C(OC)C=C(CCCCC2(OC)C=CC(=O)C=C2)C=C1,5824070
CO[C@H](CO)[C@@H](O)CCN1C=NC2=C1N=C(N)N=C2O,5824100
CCOC(=O)C1=CC(O)=CC2=C1C=CN2CC1=CC=CC=C1,5824214
CN1CCC2=C(NC3=CC=CC=C23)C1CCC1OCCO1,5824226
COC1=CC=C(C[C@H](C)[C@H](C)CC2=CC=C(OC)C(O)=C2)C=C1O,5824270
CC(C)CC(=O)C[C@H](C)[C@H]1CC[C@@H](C)C2=C1C=C(C)C1=C2OCO1,5824367
CN1C(=O)N[C@]2(C)N(C(=O)CC(C)=O)C(=O)N(C)[C@]12C,5824654
O=C(CN1C(=NC2=C1C=CC=CC2=O)C1=CC=CC=C1)C1=CC=CC=C1,5824704
NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)C=C1,5824715
CSC1=NC=NC2=C1C=NN2[C@H]1C[C@H](O)[C@@H](CO)O1,5824757
NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)C=C2)C(Cl)=N1,5824760
COC1=CC(=CC=C1)C1=C(O)C2=C(OC)C=CC=C2OC1=O,5824766
COC1=C(OC)C2=C3C(NC(=O)C3=C1)=CC1=C2C=CC=C1O,5824824
[H][C@]12CN([C@]([H])(CN1\N=N\C1=CC=CC=C1)C2)\N=N\C1=CC=CC=C1,5824961
CC(C)[C@H]1COC(=N1)C1=CC=CC(=N1)C1=N[C@H](CO1)C(C)C,5824976
COC(=O)[C@@H]1CC2=CNC3=C2C(CC(=O)N1)=CC=C3,5824980
COC1=C(OC)C=C(C[C@@H]2COC(=O)[C@H]2CC2=CC=C(O)C=C2)C=C1,5825056
S1C2=NN=CN2N=C(C=CC2=CC=CC=C2)C=C1C1=CC=CC=C1,5825093
CC(C)C1=CC2=CC=C3C(C)(C)[C@@H](O)CC[C@]3(C)C2=C(O)C1=O,5825176
COC(C(O)CO)C1=CC=C(O)C(=C1)C1=CC(CC=C)=C(O)C=C1,5825185
C\C=C\C1=C2C(=O)C(C)(OC(C)=O)OC2=C(OC(C)=O)C=C1,5825435
NC1=NC2=C(N1)N(CC1=CC=CC=C1)C(N)=NC2=O,5825445
CCOC(=O)[C@]12C[C@@]1(C)S\C(N2)=C1/C=CC(=O)OC1=O,5825471
COC(=O)C1=C(S)CSC(S1)(C1=CC=CC=C1)C1=CC=CC=C1,5825529
C(N1CCC2=C3C1CCCN3C1=CC=CC=C21)C1=CC=CC=C1,5825546
CSC1=C2C(=NN1[C@H]1C[C@H](O)[C@@H](CO)O1)N=CN=C2N,5825585
C(N1CCC2=C3C1CC=CN3C1=CC=CC=C21)C1=CC=CC=C1,5825614
NN1C=NN=C1S\C(=C/C(=O)C1=CC=CC=C1)C1=CC=CC=C1,5825652
COC1=CC=CC2=C1NC(=O)C(CC(O)C(C)=C)=C2OC,5825663
COC1=CC(OC)=C(OC)C(O)=C1\C=C\C(=O)C1=CC=CC=C1,5825693
O=C(CN1CCCCC1)N1C2=C(OC3=C1C=CC=C3)C=CC=C2,5825714
OC1=CC=C(OCOC2=CC=C(OCCCBr)C=C2)C=C1,5825726
OC1=C(N=C2N1C=CC=C2OCC1=CC=CC=C1)C1=CC=CC=C1,5825853
O=C(C1=CC=CC=C1)C1=CC(=NN2C=NN=C2S1)C1=CC=CC=C1,5825855
COC1=C2C(=O)CC(C)OC2=C(CC=C)C(OCC2=CC=CC=C2)=C1,5825904
OCCN(CCO)CCCN1C2=C(OC3=C1C=CC=C3)C=CC=C2,5825942
COC1=CC=CC=C1C1=C(O)C2=C(OC)C=CC=C2OC1=O,5826234
FC(F)(F)C1=NC2=CC(=CC=C2NC1=O)C(=O)C1=CC=CC=C1,5826281
FC(F)(F)C1=NC2=CC=C(C=C2NC1=O)C(=O)C1=CC=CC=C1,5826286
COC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)N(C)C(=O)\C=C\CC(C)C(Cl)(Cl)Cl,5826293
C(CCN1C2=C(OC3=C1C=CC=C3)C=CC=C2)CN1CCOCC1,5826335
COC1=C2C(=O)CC(C)OC2=C(CCO)C(OCC2=CC=CC=C2)=C1,5826350
COC1=CC=CC2=C1N(C)C(=O)C(CC(O)C(C)=C)=C2OC,5826360
COC(=O)C1=C2C=CC3C=CC2(OC1=O)C1C=C\C(C31)=C(\C)C,5826530
COC1=CC2=C(C=C1O)C=[N+]1CCC3=CC([O-])=CC2=C13,5826560
COC(=O)[C@@H]1CC2=CNC3=C2C(=CC=C3)[C@@H](O)C(=O)N1,5826608
CSC1=NN([C@H]2C[C@H](O)[C@@H](CO)O2)C2=C1C(N)=NC=N2,5826728
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(=O)C(Cl)Cl)C(=O)OC,5826758
[H][C@]12CC[C@](C)(O1)[C@@H](CC\C(C)=C\C=C(/CC[C@]2(C)O)C(C)C)OC(C)=O,5826824
ClC1=CC=C(C=C1)C1=NN2C=NN=C2SC(=C1)C1=CC=CC=C1,5826978
CN([C@@H]1CCCC[C@H]1N(C)\N=N\C1=CC=CC=C1)\N=N\C1=CC=CC=C1,5827089
C[C@H]1C[C@H](C2OC2(C)C)C2=C(C)C3=C(OCO3)C3=C2[C@@H]1CC[C@H]3C,5827110
CN1CCC2=C(C1CCC=O)N(CC1=CC=CC=C1)C1=CC=CC=C21,5827231
COC(=O)C1=C2SC(=O)C(NCC3=CC=CC=C3)=C2SS1,5827241
COC(=O)C1=C2SC(=O)C(N=CC3=CC=CC=C3)=C2SS1,5827250
C[C@@H]1CCC(=C)\C(=C/C=C\C[C@@]1(C)CCC1=CC(O)OC1=O)C(O)=O,5827286
CS(=O)(=O)C1=NC=CC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1,5827394
NN1C=NN=C1S\C(=C/C(=O)C=CC1=CC=CC=C1)C1=CC=CC=C1,5827499
C[C@@H]1CC[C@H](O)[C@@]23CC(=O)[C@]45[C@@H](OC[C@@]4(C2)C(=O)OC=C5C)[C@@]13C,5827551
COC(CC1=C(OC)C2=C(N(C)C1=O)C(OC)=CC=C2)C(C)=C,5827632
COC(=O)C1=C2C=CC=CC=C2C2=C1C1C3CC(C=C3)C1(C)C2=O,5827665
COC1=CC=C(C(OC)=C1)C1=C(O)C2=CC(OC)=CC=C2OC1=O,5827723
[H][C@]12CC[C@@]3(C)C(=O)C=C[C@]3(C)C1=CC[C@@]1([H])[C@@](C)(CCC[C@]21C)C(=O)OC,5827928
NC1=NC2=C(N=CN2[C@H]2C[C@@H](OCCO)C=C2)C(=O)N1,5828021
OC1=CC=C(C=C1O)C1=C2COC(=O)C2=CC2=C1C=C(O)C(O)=C2,5828060
ClC1=CC=C(C=C1)C(=O)CN1C(=NC2=C1C=CC=CC2=O)C1=CC=CC=C1,5828203
NN1C=NN=C1S\C(=C/C(=O)C1=CC=C(Cl)C=C1)C1=CC=CC=C1,5828211
COC1=CC=C(C=C1)C(=O)CN1C(=NC2=C1C=CC=CC2=O)C1=CC=CC=C1,5828311
COC(=O)C1=C(C(=O)OC)C(O)=CC2=C1C=CN2CC1=CC=CC=C1,5828324
COC1=CC=C(C=CC2=NN3C=NN=C3SC(=C2)C2=CC=CC=C2)C=C1,5828488
CC1(C)[C@H]2CC[C@]1(C)[C@@H](C2)OC1=CC=C(CC=C)C=C1C1=CC(CC=C)=CC=C1O,5828518
[H][C@@](CC1=CNC2=C1C=CC=C2)(NC(=O)C(Cl)(Cl)Cl)C(=O)OC,5828631
[H][C@]12ON=C(C3=CC=CC=C3)[C@@]1([H])C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1,5828795
COC1=CC=C(OC)C(=C1)C1=C(O)C2=C(OC)C=CC=C2OC1=O,5829151
CCOC(=O)C1=C2C=CC(C)=CC=C2C2=C1C1C3CC(C=C3)C1C2=O,5829155
CO[C@@H]1C2=CC=CC3=C2C(C[C@H](NC1=O)C(=O)OC)=CN3,5829234
COC1=C(OC)C=C(C[C@@H]2COC(=O)[C@H]2CC2(O)C=CC(=O)C=C2)C=C1,5829373
O=C(NC1=NC2=C(NC(=O)C3=CC=CC=C3)C=CC=CC2=N1)C1=CC=CC=C1,5829479
[H][C@]12C(=O)N(C(=O)[C@@]1(C)ON=C2C1=CC=CC=C1)C1=CC(Cl)=CC(Cl)=C1,5829649
NC1=NC2=C(N=CN2[C@H]2C[C@@H](OCCCCO)C=C2)C(=O)N1,5829687
[H][C@@]1(CC[C@@]2([H])[C@]3([H])COC(=O)[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C,5829708
[H][C@]12C(=O)N(C(=O)[C@@]1(C)ON=C2C1=CC=C(C)C=C1)C1=CC(Cl)=CC(Cl)=C1,5829974
CCOP(O)(=O)CO[C@@H]1C[C@@H](C=C1)N1C=C(C)C(=O)NC1=O,5829985
COC(=O)C1=C2SSC(C(=O)NCC3=CC=CC=C3)=C2SS1,5830030
[H][C@@]12C=CC3=C(C(=O)C(=O)C(=C3)C(C)C)C1=CC[C@H](OC(=O)C1=CC=CC=C1)C2(C)C,5830092
COC1=C(OC)C=C(C[C@@H]2COC(=O)[C@H]2CC2(OC)C=CC(=O)C=C2)C=C1,5830212
OCCN1CCN(CC(=O)N2C3=C(OC4=C2C=CC=C4)C=CC=C3)CC1,5830285
OCCN1CCN(CCCCN2C3=C(OC4=C2C=CC=C4)C=CC=C3)CC1,5830305
COC1=CC(C[C@H](CO)OC2=CC=C(CCCO)C=C2O)=CC=C1O,5830309
COC1=C2C(=O)CC(C)OC2=C(CC(O)CO)C(OCC2=CC=CC=C2)=C1,5830370
COC1=C(O)C=CC(=C1)[C@@H]1[C@@H](CO)C(C=O)=CC2=CC(OC)=C(O)C=C12,5830563
[H][C@]12ON=C(C3=CC=C(C)C=C3)[C@@]1([H])C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1,5830592
COC1=CC=C(C(OC)=C1)C1=C(O)C2=CC=C(OC)C(OC)=C2OC1=O,5830662
CCCCOC1=CC(=O)C(O)=C(C\C=C(/C)CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O,5830754
